id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,level
372,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,3.0,2.0,2.0,4.0,4.0,2.0,Senior,College Grad,W,XX,Good,No,O,E,fpwskwrf,City_2,0.0,0.0,dotnnunm,xtkaffoo,0
6745,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,3.0,3.0,2.0,4.0,4.0,4.0,Adult,High Schooler,O,XX,Good,No,O,E,lrircsnp,City_3,0.0,1.0,wxleyezf,mxkfnird,0
17767,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,3.0,3.0,2.0,Senior,High Schooler,H,XX,Bad,No,O,,kbazzjca,City_1,0.0,0.0,,,0
6365,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,5.0,4.0,5.0,4.0,1.0,2.0,Young Adult,High Schooler,O,XX,Bad,Yes,O,,fpwskwrf,City_1,1.0,3.0,,,0
22695,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,4.0,4.0,2.0,4.0,Adult,College Student,W,XX,Good,Yes,R,E,mlyzmhmf,City_1,1.0,2.0,wxleyezf,emcorrxb,0
24246,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,,2.0,1.0,4.0,1.0,2.0,Senior,College Grad,W,XX,Average,Yes,O,,lrircsnp,City_1,1.0,0.0,,,3
15858,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,5.0,5.0,2.0,5.0,5.0,5.0,Adult,< 12 Years,B,XX,Bad,No,R,,kbazzjca,City_2,1.0,2.0,,,1
34615,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,,3.0,2.0,2.0,4.0,2.0,2.0,Young Adult,College Grad,W,XX,Good,No,R,,lzgpxyit,City_2,0.0,0.0,,,0
18174,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,5.0,4.0,4.0,4.0,4.0,4.0,Young Adult,High Schooler,W,XX,Good,Yes,O,,kbazzjca,City_2,2.0,3.0,,,0
12931,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,4.0,2.0,2.0,5.0,4.0,1.0,Senior,College Student,W,XX,,Yes,O,E,fpwskwrf,City_2,1.0,0.0,atmlpfrs,mxkfnird,1
16392,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,5.0,5.0,2.0,Adult,College Student,W,XX,Average,Yes,O,E,qufhixun,City_3,1.0,1.0,nduyfdeo,mxkfnird,1
16393,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,4.0,1.0,1.0,Young Adult,< 12 Years,W,XY,Bad,No,O,E,lzgpxyit,City_1,2.0,0.0,saaquncn,vlluhbov,0
1969,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,Adult,< 12 Years,H,XY,Good,No,R,E,kbazzjca,City_3,0.0,1.0,nduyfdeo,pvmttkik,0
32636,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.0,4.0,2.0,4.0,4.0,2.0,Young Adult,College Grad,W,XY,Bad,No,R,E,bhuqouqj,City_1,1.0,0.0,wxleyezf,emcorrxb,0
3334,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,Senior,College Grad,B,XX,Average,Yes,O,,lzgpxyit,City_1,1.0,0.0,,,3
22292,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,4.0,2.0,4.0,5.0,2.0,1.0,Adult,High Schooler,W,XX,Average,Yes,O,,bhuqouqj,City_1,2.0,2.0,,,1
15603,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,Adult,College Grad,W,XY,Average,Yes,O,E,mlyzmhmf,City_1,0.0,0.0,atmlpfrs,ccgxvspp,0
10009,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,4.0,1.0,Senior,College Grad,W,XX,Good,Yes,O,,mlyzmhmf,City_1,1.0,0.0,,,3
31061,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Adult,High Schooler,W,XY,Good,No,R,,kbazzjca,City_3,0.0,0.0,,,0
24971,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,Senior,College Student,W,XX,Good,No,O,,atmpeygn,City_3,0.0,0.0,,,3
20894,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,1.0,5.0,4.0,1.0,Senior,College Student,W,XX,Bad,No,R,,bhuqouqj,City_3,0.0,0.0,,,1
12887,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,4.0,1.0,2.0,5.0,5.0,1.0,Senior,< 12 Years,W,XX,Bad,No,O,,kbazzjca,City_1,0.0,0.0,,,1
15488,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,1.0,2.0,Senior,College Student,W,XY,Bad,Yes,R,,fpwskwrf,City_1,1.0,0.0,,,0
49542,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,4.0,4.0,4.0,1.0,2.0,Adult,College Grad,W,XX,Good,No,O,E,bhuqouqj,City_1,0.0,2.0,arjwrbjb,xzmlyyjv,0
15984,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,4.0,4.0,4.0,4.0,4.0,Young Adult,College Grad,W,XX,Good,Yes,O,E,qufhixun,City_3,1.0,3.0,ldnlellj,hfxkjkmi,0
45972,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,5.0,5.0,2.0,Adult,College Grad,W,XY,Good,No,O,E,lrircsnp,City_3,0.0,0.0,arjwrbjb,kldqjyjy,1
155,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,3.0,4.0,4.0,5.0,4.0,2.0,Adult,College Grad,W,XX,Average,Yes,O,E,fpwskwrf,City_2,1.0,2.0,wxleyezf,emcorrxb,1
8283,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,Young Adult,College Grad,W,XX,Good,Yes,R,,kbazzjca,City_2,2.0,1.0,,,0
22830,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,Young Adult,High Schooler,W,XX,Bad,No,R,E,qufhixun,City_2,1.0,0.0,saaquncn,rcertsgn,0
9088,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,4.0,2.0,4.0,Adult,College Grad,H,XY,Good,No,R,E,fpwskwrf,City_1,1.0,0.0,xicduogh,qxajmpny,1
17638,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,4.0,2.0,4.0,1.0,Adult,College Grad,W,XY,Good,Yes,O,E,qufhixun,City_2,3.0,0.0,wxleyezf,emcorrxb,3
4387,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,4.0,4.0,4.0,5.0,4.0,4.0,Senior,High Schooler,W,XY,Good,Yes,O,,qufhixun,City_1,1.0,0.0,,,1
48950,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,4.0,1.0,Young Adult,< 12 Years,W,XX,Good,Yes,R,E,kbazzjca,City_1,1.0,3.0,rucpziij,xtkaffoo,0
13751,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,Senior,High Schooler,W,XX,Good,Yes,R,,lzgpxyit,City_2,1.0,0.0,,,1
23191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,1.0,5.0,2.0,1.0,Senior,College Grad,W,XY,Average,No,R,E,mlyzmhmf,City_1,1.0,0.0,mcubkhph,xtkaffoo,1
11364,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,5.0,4.0,1.0,Adult,College Grad,W,XX,Good,Yes,O,E,lrircsnp,City_1,2.0,0.0,atmlpfrs,vlluhbov,1
17628,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,Senior,< 12 Years,B,XX,Good,No,R,E,fpwskwrf,City_2,0.0,0.0,fcxhlnwr,bxpfxfdn,0
31847,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,Senior,High Schooler,W,XX,Good,No,O,,fpwskwrf,City_2,0.0,0.0,,,1
38252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,Adult,College Grad,O,XY,Average,Yes,O,E,mlyzmhmf,City_3,1.0,1.0,xicduogh,qxajmpny,0
47490,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,,3.0,1.0,1.0,2.0,1.0,1.0,Adult,College Grad,W,XY,Average,Yes,O,E,oxchjgsf,City_1,1.0,2.0,ldnlellj,kldqjyjy,0
88,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,4.0,Senior,High Schooler,O,XX,Good,No,R,,bhuqouqj,City_3,0.0,0.0,,,1
4020,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,Young Adult,College Grad,W,XX,Good,No,O,E,lzgpxyit,City_1,1.0,0.0,wxleyezf,bxpfxfdn,0
5378,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,4.0,4.0,1.0,1.0,Adult,College Student,W,XX,Bad,No,O,,atmpeygn,City_2,0.0,0.0,,,0
9788,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,Senior,High Schooler,O,XX,Good,No,O,,lzgpxyit,City_2,2.0,0.0,,,3
12982,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,5.0,4.0,4.0,2.0,1.0,4.0,Adult,High Schooler,O,XY,Average,Yes,O,E,qufhixun,City_1,1.0,3.0,fcxhlnwr,cmhcxjea,2
13042,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,,4.0,2.0,1.0,4.0,2.0,1.0,Senior,High Schooler,W,XX,Good,No,O,E,oxchjgsf,City_3,0.0,0.0,fcxhlnwr,mxkfnird,1
49653,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,2.0,1.0,1.0,1.0,Young Adult,College Grad,W,XX,Good,No,R,E,lzgpxyit,City_2,1.0,0.0,wxleyezf,emcorrxb,0
35373,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,5.0,2.0,1.0,4.0,4.0,1.0,Young Adult,College Grad,W,XX,Average,No,R,E,fpwskwrf,City_2,1.0,0.0,ldnlellj,xzmlyyjv,1
20460,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,Adult,High Schooler,H,XY,Good,Yes,R,E,qufhixun,City_2,1.0,1.0,atmlpfrs,xqwwgdyp,0
18444,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,4.0,1.0,5.0,5.0,5.0,2.0,Adult,,H,XX,,,,,kbazzjca,City_2,2.0,3.0,,,0
34063,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.0,4.0,5.0,5.0,4.0,4.0,Young Adult,College Grad,O,XY,Average,No,R,E,qufhixun,City_1,1.0,1.0,ldnlellj,kldqjyjy,3
16775,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,Senior,College Student,W,XX,,No,,,oxchjgsf,City_3,0.0,0.0,,,0
5102,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,,0.0,0.0,0.0,,4.0,5.0,2.0,4.0,1.0,1.0,Adult,College Student,W,XX,Good,Yes,O,E,mlyzmhmf,City_1,2.0,1.0,wxleyezf,mxkfnird,0
5037,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,4.0,1.0,1.0,Senior,College Grad,W,XY,Good,Yes,O,E,qufhixun,City_3,1.0,0.0,mcubkhph,xtkaffoo,0
3664,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,Senior,College Grad,W,XX,Average,Yes,O,,fpwskwrf,City_2,1.0,0.0,,,0
38207,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,Senior,College Student,W,XY,Good,Yes,O,,lzgpxyit,City_1,1.0,0.0,,,3
10004,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,5.0,1.0,2.0,5.0,5.0,4.0,Senior,College Student,W,XX,Good,Yes,O,,kbazzjca,City_2,1.0,0.0,,,1
10727,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,4.0,2.0,2.0,4.0,1.0,2.0,Senior,College Student,W,XX,Good,Yes,O,,kbazzjca,City_1,1.0,0.0,,,1
10321,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,4.0,2.0,Young Adult,College Grad,H,XX,Good,Yes,R,,kbazzjca,City_1,1.0,1.0,,,3
7323,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,,4.0,4.0,4.0,5.0,4.0,2.0,Young Adult,College Grad,W,XX,Bad,No,R,,lrircsnp,City_3,1.0,3.0,,,0
19108,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,2.0,4.0,2.0,4.0,Adult,College Grad,H,XX,Average,Yes,O,E,kbazzjca,City_2,1.0,0.0,arjwrbjb,hodpvpew,0
7581,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,5.0,4.0,1.0,Adult,College Student,W,XX,Good,Yes,O,E,kbazzjca,City_2,1.0,0.0,fcxhlnwr,mxkfnird,3
22045,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0,5.0,4.0,2.0,Senior,High Schooler,W,XX,Good,Yes,O,,kbazzjca,City_3,1.0,0.0,,,3
37975,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,,4.0,4.0,1.0,4.0,4.0,1.0,Senior,College Student,W,XX,Good,Yes,O,E,mlyzmhmf,City_3,1.0,0.0,fcxhlnwr,cmhcxjea,1
24237,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,4.0,5.0,4.0,2.0,Senior,High Schooler,W,XY,Average,Yes,O,E,mlyzmhmf,City_3,1.0,0.0,pxcmvdjn,uqqtjvyb,1
31889,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,4.0,4.0,5.0,4.0,5.0,2.0,Senior,College Grad,W,XX,Good,No,O,,lzgpxyit,City_3,0.0,0.0,,,1
18554,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,Senior,College Grad,W,XX,Average,Yes,O,E,kbazzjca,City_1,1.0,0.0,atmlpfrs,xtkaffoo,3
14409,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,4.0,1.0,1.0,4.0,1.0,4.0,Young Adult,College Grad,W,XY,Good,Yes,O,E,kbazzjca,City_1,1.0,1.0,ldnlellj,ccgxvspp,0
9377,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,5.0,4.0,1.0,Senior,High Schooler,W,XY,Good,No,O,,mlyzmhmf,City_2,0.0,0.0,,,1
16493,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,1.0,Adult,College Grad,W,XY,Average,Yes,O,E,kbazzjca,City_1,1.0,3.0,fcxhlnwr,xtkaffoo,0
23885,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,5.0,4.0,1.0,5.0,4.0,1.0,Senior,College Student,W,XX,Average,Yes,O,E,oxchjgsf,City_3,1.0,0.0,fcxhlnwr,hfxkjkmi,3
36779,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,1.0,4.0,2.0,1.0,Adult,College Student,W,XX,Good,No,O,E,qufhixun,City_1,0.0,0.0,atmlpfrs,mxkfnird,0
17718,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,5.0,4.0,4.0,5.0,4.0,1.0,Adult,High Schooler,W,XY,,No,,E,atmpeygn,City_3,1.0,0.0,xicduogh,qxajmpny,0
11554,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,2.0,5.0,5.0,2.0,Senior,College Grad,W,XY,Good,Yes,O,,fpwskwrf,City_1,1.0,0.0,,,3
32031,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,4.0,2.0,2.0,Adult,High Schooler,W,XY,Good,No,O,E,bhuqouqj,City_3,3.0,0.0,pxcmvdjn,xgwztkwe,0
3890,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,4.0,4.0,4.0,4.0,4.0,4.0,Young Adult,College Student,W,XX,Good,No,O,E,kbazzjca,City_3,0.0,0.0,fcxhlnwr,mxkfnird,1
26635,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,4.0,2.0,4.0,Adult,High Schooler,H,XX,,Yes,O,E,dqpwygqj,City_1,1.0,0.0,wxleyezf,emcorrxb,0
42934,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,Young Adult,High Schooler,W,XY,Average,No,O,E,atmpeygn,City_1,1.0,0.0,xicduogh,qxajmpny,0
11404,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,4.0,1.0,1.0,4.0,2.0,1.0,Young Adult,College Grad,W,XX,Average,No,O,,oxchjgsf,City_2,0.0,0.0,,,0
22606,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,3.0,1.0,1.0,5.0,4.0,1.0,Senior,High Schooler,W,XX,Average,Yes,O,,bhuqouqj,City_1,1.0,0.0,,,1
23746,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,,5.0,5.0,5.0,5.0,5.0,5.0,Senior,,W,XY,,,,,fpwskwrf,City_1,0.0,0.0,,,0
53359,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,5.0,2.0,4.0,4.0,4.0,4.0,Adult,College Student,W,XY,Good,No,R,U,mlyzmhmf,City_3,1.0,0.0,,,0
24226,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,4.0,4.0,4.0,4.0,1.0,Young Adult,College Grad,W,XY,Average,Yes,O,E,qufhixun,City_2,1.0,1.0,ldnlellj,xtkaffoo,0
44246,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,3.0,3.0,2.0,5.0,5.0,1.0,Adult,College Student,W,XX,Good,No,O,E,atmpeygn,City_3,1.0,0.0,fcxhlnwr,cmhcxjea,3
25369,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,Adult,College Grad,W,XY,Good,No,R,,lzgpxyit,City_1,1.0,0.0,,,0
14858,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,1.0,2.0,4.0,2.0,1.0,Adult,High Schooler,W,XX,Good,Yes,O,E,lzgpxyit,City_3,1.0,0.0,mfikgejo,mxkfnird,1
3822,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,5.0,4.0,2.0,5.0,5.0,2.0,Senior,College Grad,W,XX,Good,No,O,E,oxchjgsf,City_2,0.0,0.0,vjjrobsf,,1
16014,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,2.0,1.0,5.0,2.0,1.0,Young Adult,College Student,W,XX,Average,Yes,O,E,qufhixun,City_1,1.0,2.0,arjwrbjb,hfxkjkmi,1
6777,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,4.0,2.0,4.0,5.0,4.0,2.0,Senior,College Student,W,XY,Good,Yes,O,,oxchjgsf,City_1,1.0,0.0,,,3
18998,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,Adult,High Schooler,W,XX,Good,No,R,E,kbazzjca,City_1,0.0,0.0,fcxhlnwr,haliazsg,3
52136,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,Adult,College Grad,W,XY,Average,Yes,O,E,lzgpxyit,City_1,1.0,0.0,pxcmvdjn,xgwztkwe,0
23869,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,Senior,High Schooler,W,XY,Good,No,O,,qufhixun,City_3,0.0,0.0,,,0
11061,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,5.0,5.0,2.0,Senior,High Schooler,O,XY,Good,No,O,E,mlyzmhmf,City_2,0.0,0.0,pxcmvdjn,xgwztkwe,3
20298,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,Senior,High Schooler,W,XX,Good,No,O,,fpwskwrf,City_1,0.0,0.0,,,1
13507,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,3.0,1.0,5.0,3.0,2.0,Senior,College Grad,W,XY,Good,Yes,O,,qufhixun,City_1,1.0,0.0,,,3
12370,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,Young Adult,< 12 Years,W,XX,Bad,No,O,,atmpeygn,City_3,3.0,0.0,,,1
39921,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,Adult,College Grad,W,XY,Average,Yes,O,E,qufhixun,City_1,1.0,0.0,ldnlellj,hfxkjkmi,0
14250,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,2.0,4.0,5.0,2.0,1.0,Senior,College Grad,B,XX,Good,Yes,O,,fpwskwrf,City_2,0.0,0.0,,,1
